,Symbol,logFC,P.Value,adj.P.Val
7893050,NA,0.092488956,0.503509051,0.687171846
7893051,NA,0.069612342,0.711992032,0.834236699
7893052,NA,0.131523402,0.399390536,0.599301788
7893053,NA,0.509204697,0.007794655,0.050988838
7893055,NA,-0.193217546,0.465027407,0.655713457
7893056,NA,0.005038081,0.976261024,0.988613082
7893057,NA,0.44223299,0.202113657,0.397764551
7893058,NA,-0.331580649,0.079664971,0.222477945
7893059,NA,-0.208100344,0.085810438,0.233034022
7893060,NA,-0.103835781,0.572914429,0.739880344
7893061,NA,0.811330659,0.003683572,0.032724628
7893062,NA,0.271303921,0.300484132,0.507286931
7893063,NA,-0.205276722,0.34652751,0.552095151
7893064,NA,0.041601687,0.787337731,0.883294337
7893065,NA,-0.551071705,0.008399538,0.053455544
7893066,NA,0.064815091,0.525190553,0.704421747
7893067,NA,-0.566201152,0.001555388,0.019648039
7893068,NA,-0.029212754,0.884142212,0.939904057
7893069,NA,-0.384296292,0.13677035,0.311196006
7893070,NA,0.010796042,0.887794722,0.94175988
7893071,NA,-0.3367133,0.035860519,0.135364209
7893072,NA,-0.115684664,0.578572434,0.743754395
7893073,NA,0.345801322,0.004244358,0.035508642
7893074,NA,-0.260782099,0.065269832,0.197011209
7893075,NA,0.054456002,0.799391099,0.891236823
7893076,NA,-0.11045963,0.698980224,0.825639239
7893077,NA,-0.172539005,0.048064218,0.162278875
7893078,NA,-0.387856035,0.310345968,0.516740992
7893079,NA,0.390912972,0.002400214,0.025211338
7893080,NA,0.257143004,0.147604769,0.326846844
7893081,NA,-0.125158715,0.248504824,0.451958986
7893082,NA,-0.135881635,0.44298588,0.637241359
7893083,NA,-0.04554762,0.812622066,0.89871667
7893084,NA,0.064764301,0.613664473,0.769234874
7893085,NA,-0.351432028,0.057462141,0.18197802
7893086,NA,0.111607279,0.401856639,0.601462455
7893087,NA,0.299814354,0.14873834,0.328751333
7893088,NA,-0.625660471,0.037837092,0.140000183
7893089,NA,-0.088696385,0.506378324,0.689352756
7893090,NA,-0.168973856,0.074176193,0.213068758
7893091,NA,0.565976363,0.050641862,0.167772773
7893092,NA,-0.132095999,0.520564567,0.700757566
7893093,NA,-0.631487506,0.013428576,0.071759154
7893094,NA,0.133939102,0.216010994,0.414029361
7893095,NA,-0.277366116,0.127467092,0.298597984
7893096,NA,-0.271346775,0.083749469,0.229514903
7893097,NA,0.072179952,0.615771247,0.770802076
7893098,NA,-0.512919476,0.010894972,0.062904437
7893099,NA,-0.02054173,0.911859732,0.954007947
7893100,NA,-0.076878454,0.488863026,0.67508594
7893101,NA,-0.209958665,0.041706121,0.149128942
7893102,NA,-0.412586818,0.098657174,0.254452977
7893103,NA,0.014274241,0.843492384,0.916833398
7893104,NA,-0.602240664,0.001510191,0.019362665
7893105,NA,-0.380675121,0.046701803,0.159375825
7893106,NA,-0.091442147,0.434604258,0.630985348
7893107,NA,-0.062370796,0.725104982,0.843567598
7893108,NA,0.410092625,0.413481158,0.611815407
7893109,NA,-0.054411212,0.689135341,0.81956352
7893110,NA,-0.259234045,0.114227977,0.278967945
7893111,NA,-0.085462242,0.8046178,0.894148079
7893112,NA,-0.745058123,0.165067691,0.350364829
7893113,NA,0.183299281,0.112458936,0.27600392
7893114,NA,-0.106031131,0.60719953,0.764410951
7893115,NA,-0.023192583,0.937127478,0.967941996
7893116,NA,-0.424724561,0.00032862,0.008352707
7893117,NA,0.20979012,0.411484638,0.610205283
7893118,NA,-0.531828957,0.007143801,0.048377613
7893119,NA,-0.325348126,0.194775349,0.388652403
7893120,NA,-0.065438638,0.750297057,0.859129994
7893121,NA,-0.276705949,0.084267031,0.230307752
7893122,NA,0.335990394,0.246154018,0.449278646
7893123,NA,-0.49730524,0.080400189,0.22376171
7893124,NA,-0.077403821,0.77412441,0.874623205
7893125,NA,0.688941685,0.029625254,0.119654549
7893126,NA,-0.02063242,0.900524904,0.94820975
7893127,NA,-1.060544341,0.002483716,0.025759503
7893128,NA,0.759894434,0.00719661,0.048575002
7893129,NA,0.138190833,0.714298284,0.835610791
7893130,NA,-0.401727335,0.028001602,0.115463696
7893131,NA,0.400742323,0.059820222,0.187009101
7893132,NA,-0.193138564,0.417619321,0.615445469
7893133,NA,0.056678465,0.592778049,0.754034904
7893134,NA,-0.025376658,0.908931784,0.952738829
7893135,NA,0.687164199,0.007849367,0.051186915
7893136,NA,-0.815627582,0.023605395,0.103161682
7893137,NA,0.122292568,0.34777744,0.553305662
7893138,NA,0.063908957,0.503822049,0.687249602
7893139,NA,0.108624814,0.253071814,0.457605501
7893140,NA,-0.125759364,0.279633974,0.48545216
7893141,NA,-0.725619573,0.003272651,0.030295956
7893142,NA,-0.68396908,0.068774386,0.203490342
7893143,NA,0.284203771,0.401860085,0.601462455
7893144,NA,0.375221192,0.237367656,0.438944288
7893145,NA,-0.41070056,0.012465577,0.068391221
7893146,NA,-0.13503534,0.471740543,0.661203269
7893147,NA,-0.115702551,0.208854803,0.405992081
7893148,NA,-0.35372381,0.046152988,0.158200126
7893149,NA,0.030466939,0.917846986,0.957562072
7893150,NA,-0.615385011,0.014878489,0.07683143
7893151,NA,-0.180373466,0.096905758,0.25153911
7893152,NA,-0.310029562,0.029536757,0.119525295
7893153,NA,0.109307206,0.082281876,0.227062789
7893154,NA,-0.379857421,0.069551991,0.204763274
7893155,NA,-0.321688528,0.115705329,0.28142004
7893156,NA,-0.745851662,0.017101433,0.083973813
7893157,NA,-0.18092655,0.179279874,0.368923795
7893158,NA,-0.141921793,0.22846406,0.428765004
7893159,NA,-0.163442575,0.577124469,0.742667186
7893160,NA,0.54990202,0.002327865,0.024831757
7893161,NA,0.046320076,0.820642593,0.903632276
7893162,NA,0.11779723,0.579382164,0.744191949
7893163,NA,-0.482852798,0.075069384,0.214556676
7893164,NA,0.168083309,0.3714123,0.574826918
7893165,NA,-0.295827321,0.263034947,0.468356933
7893166,NA,-1.170195534,0.002467492,0.025693489
7893167,NA,-0.028989753,0.827064654,0.907358433
7893168,NA,-0.114718665,0.674054878,0.808938737
7893169,NA,-0.10322539,0.614025359,0.769368645
7893170,NA,0.783547644,0.004144835,0.034939389
7893171,NA,-0.352684222,0.238831261,0.440671866
7893172,NA,-0.416161775,0.053394105,0.173565444
7893173,NA,0.12907474,0.113102459,0.277052633
7893174,NA,-0.263238472,0.125079099,0.295289192
7893175,NA,0.096034799,0.640217691,0.78735744
7893176,NA,-0.027621782,0.913758951,0.955366057
7893177,NA,-0.233704822,0.669791287,0.806279204
7893178,NA,-0.570017286,0.01399686,0.073777654
7893179,NA,-0.494068397,0.002911465,0.028151423
7893180,NA,-0.319929974,0.026892824,0.112542275
7893181,NA,0.677525637,0.012579461,0.068789346
7893182,NA,-0.454246333,0.033347752,0.128888424
7893183,NA,-0.207785572,0.371125155,0.574681161
7893184,NA,-0.048473351,0.884918294,0.940101483
7893185,NA,-0.04951116,0.813712839,0.899186209
7893186,NA,0.020441665,0.965382231,0.982326592
7893187,NA,0.560925721,0.006611546,0.046161593
7893188,NA,-0.467663943,0.030567081,0.121963437
7893189,NA,-0.045185996,0.605851322,0.763707241
7893190,NA,-0.275386817,0.201530423,0.397086129
7893191,NA,0.25899524,0.105570147,0.265229389
7893192,NA,0.391038238,0.019322189,0.090897816
7893193,NA,-0.216350286,0.664125712,0.802576628
7893194,NA,-0.216012194,0.179307291,0.368952841
7893195,NA,-0.323112249,0.33420684,0.539910007
7893196,NA,0.133457605,0.070531104,0.206713684
7893197,NA,-0.151412806,0.565607835,0.735042992
7893198,NA,0.206670123,0.094614996,0.247692076
7893199,NA,-0.225810195,0.023061243,0.101664266
7893200,NA,-0.031107273,0.820770735,0.903713606
7893201,NA,0.098184021,0.400934423,0.60053592
7893202,NA,-0.16121407,0.412761801,0.611158382
7893203,NA,-0.348249528,0.285495916,0.491604568
7893204,NA,-1.441369832,0.004299431,0.035752078
7893205,NA,0.225574624,0.213232688,0.410894652
7893206,NA,-0.571985648,0.028522545,0.116943649
7893207,NA,-0.115199794,0.357198547,0.562424933
7893208,NA,-0.204249675,0.321910138,0.527889807
7893209,NA,0.005842015,0.961640978,0.98063922
7893210,NA,0.150744728,0.273194513,0.479144466
7893211,NA,-0.222112544,0.275790483,0.481591972
7893212,NA,-0.526632185,0.02292427,0.101449565
7893213,NA,0.102984564,0.591157308,0.753042001
7893214,NA,-1.224541535,0.00050155,0.010463722
7893215,NA,-1.07358762,0.00070984,0.012676109
7893216,NA,0.696245774,0.00513783,0.039784723
7893217,NA,0.441603375,0.045201837,0.15635628
7893218,NA,0.104002221,0.27905117,0.484920766
7893219,NA,0.060452012,0.796578772,0.889523522
7893220,NA,-0.338829372,0.087472282,0.236020553
7893221,NA,-0.190872401,0.340248246,0.546382728
7893222,NA,-0.349203971,0.121550404,0.290251278
7893223,NA,-0.110326295,0.674644747,0.809384094
7893224,NA,-0.051315822,0.770705305,0.87200294
7893225,NA,-0.504183546,0.009513431,0.057804511
7893226,NA,-0.325568857,0.06660731,0.199265373
7893227,NA,-0.011831603,0.949648206,0.974818747
7893228,NA,-0.34345703,0.11433422,0.279186368
7893229,NA,0.057038653,0.767030292,0.869899894
7893230,NA,-1.367067345,0.014529785,0.075691641
7893231,NA,-0.203293393,0.086952078,0.235022595
7893232,NA,0.391672713,0.064319149,0.195208705
7893233,NA,0.134869962,0.329201378,0.535097056
7893234,NA,-0.245721486,0.088561877,0.237739061
7893235,NA,-0.511097124,0.027928368,0.115248142
7893236,NA,-0.191061863,0.049437807,0.165088363
7893237,NA,-0.237854655,0.106970876,0.267520633
7893238,NA,0.436787392,0.023004707,0.101620859
7893239,NA,-0.497863526,0.026578942,0.111714091
7893240,NA,-0.395876267,0.003420336,0.031167744
7893241,NA,0.26304642,0.288391117,0.494772934
7893242,NA,-0.242487036,0.014481456,0.075590066
7893243,NA,0.089394327,0.746992099,0.857202782
7893244,NA,0.359956184,0.008458446,0.053697021
7893245,NA,0.099051072,0.727599025,0.844877585
7893246,NA,0.062647397,0.575388309,0.741349327
7893247,NA,-0.388025985,0.031383926,0.124049215
7893248,NA,-0.005606707,0.958321039,0.979185557
7893249,NA,0.186111319,0.250816142,0.454752549
7893250,NA,-0.520061701,0.017819141,0.086266486
7893251,NA,0.259084096,0.051133529,0.168924804
7893252,NA,-0.099202595,0.704394787,0.829386938
7893253,NA,0.221519523,0.514841599,0.696149471
7893254,NA,-0.386169392,0.132471166,0.305908344
7893255,NA,0.019379929,0.955448198,0.977705481
7893256,NA,-0.573467787,0.003012537,0.028716993
7893257,NA,0.2444572,0.186038349,0.377399443
7893258,NA,0.962656438,0.000603485,0.011581693
7893259,NA,0.214578847,0.104643176,0.263922422
7893260,NA,-0.117930705,0.501634892,0.685649839
7893261,NA,0.070380778,0.53124318,0.708799654
7893262,NA,0.355468494,0.094411747,0.247296094
7893263,NA,-0.434544201,0.031080533,0.123186346
7893264,NA,0.043711955,0.715081701,0.836126333
7893265,NA,-1.08011121,0.000575405,0.011343421
7893266,NA,0.142349514,0.175451756,0.363943254
7893267,NA,-0.627576462,0.044634506,0.155162855
7893268,NA,0.596729997,0.009434667,0.057507284
7893269,NA,-0.21399061,0.176040919,0.364710956
7893270,NA,-0.296850813,0.009914397,0.059299383
7893271,NA,0.380754636,0.001647631,0.020281398
7893272,NA,0.131440676,0.261695922,0.467196885
7893273,NA,-0.427017719,0.01957423,0.091733024
7893274,NA,0.104509449,0.411210878,0.609965034
7893275,NA,-0.361929512,0.12977564,0.302227665
7893276,NA,-0.104737074,0.572454003,0.739548408
7893277,NA,0.11212449,0.41245115,0.610888569
7893278,NA,-0.264950554,0.114803873,0.279854333
7893279,NA,-0.785015145,0.000546226,0.010996178
7893280,NA,-0.363767662,0.114626704,0.279675047
7893281,NA,-0.244105089,0.064520987,0.195678596
7893282,NA,-0.657789305,0.00023196,0.006835468
7893283,NA,-0.40715444,0.004426438,0.0362933
7893284,NA,-0.814539375,0.007142342,0.048377613
7893285,NA,-0.285290949,0.154321363,0.336376357
7893286,NA,-0.269760754,0.155363624,0.337760681
7893287,NA,-0.273787476,0.143372776,0.321022969
7893288,NA,-0.298160585,0.067250137,0.200485971
7893289,NA,-0.305000777,0.046766945,0.159478689
7893290,NA,-0.248834569,0.16550297,0.35086552
7893291,NA,-0.865580005,0.007707989,0.050691862
7893292,NA,-0.283675033,0.143987654,0.321898543
7893293,NA,-0.09924526,0.307999691,0.514436832
7893294,NA,-0.352981804,0.006412148,0.045417423
7893295,NA,-0.115243388,0.614134609,0.769418673
7893296,NA,0.571775966,0.095574582,0.249068392
7893297,NA,0.390087667,0.0308179,0.122540262
7893298,NA,0.131652864,0.185400278,0.376579824
7893299,NA,0.35528441,0.272599256,0.478603891
7893300,NA,-0.252553265,0.270718184,0.476407345
7893301,NA,0.040144014,0.723233669,0.842128671
7893302,NA,-0.351534573,0.003932814,0.033846191
7893303,NA,-0.374668163,0.133947416,0.307780493
7893304,NA,-0.757423098,0.001691068,0.020602813
7893305,NA,-0.02458136,0.946119533,0.973093906
7893306,NA,-0.195708291,0.414336667,0.612618473
7893307,NA,-0.756700694,0.01499531,0.077171383
7893308,NA,-1.087188431,0.005084897,0.039513649
7893309,NA,0.109877,0.596344484,0.756504133
7893310,NA,0.23484354,0.605598316,0.763464953
7893311,NA,-0.115535048,0.643726192,0.789684841
7893312,NA,-0.73694122,0.003111306,0.029322476
7893313,NA,0.312701996,0.163841724,0.348728643
7893314,NA,-0.590799605,0.059487007,0.186282223
7893315,NA,-0.838694414,0.001834882,0.021494806
7893316,NA,0.140588085,0.261869513,0.467406548
7893317,NA,0.063732072,0.693643345,0.822662242
7893318,NA,-0.133788318,0.655170175,0.796671635
7893319,NA,-0.528960577,0.084555448,0.230830756
7893320,NA,-0.831593388,0.025443314,0.108693723
7893321,NA,-0.317414867,0.051444975,0.169533188
7893322,NA,-0.455457115,0.283836982,0.48963711
7893323,NA,-0.072484851,0.785633405,0.882001583
7893324,NA,-0.038399555,0.866801656,0.930218673
7893325,NA,0.232298906,0.217305775,0.415578106
7893326,NA,-0.193023786,0.265055722,0.470621254
7893327,NA,-0.211888642,0.39707201,0.597438978
7893328,NA,0.070559901,0.703372503,0.828884779
7893329,NA,-0.102854483,0.397838626,0.597952483
7893330,NA,0.111238621,0.651208168,0.79442731
7893331,NA,-0.009279286,0.967870442,0.983840951
7893332,NA,0.067536228,0.531605554,0.708921333
7893333,NA,0.954436686,0.005969512,0.043541478
7893334,NA,-0.583744864,0.002082653,0.023270497
7893335,NA,-0.052103274,0.870290691,0.932087491
7893336,NA,-0.464566464,0.011101723,0.063606408
7893337,NA,-0.311810265,0.057224714,0.181450461
7893338,NA,-0.224800602,0.184464997,0.375367047
7893339,NA,0.136263684,0.307161973,0.513819252
7893340,NA,0.253679669,0.400274617,0.599952462
7893341,NA,-0.343411924,0.085286711,0.232198823
7893342,NA,-0.138653938,0.644684293,0.790184846
7893343,NA,-0.505474431,0.004846805,0.038470575
7893344,NA,0.397705794,0.056211223,0.179501784
7893345,NA,-0.126040072,0.232911018,0.433822851
7893346,NA,0.226250495,0.036331151,0.136352381
7893347,NA,-0.183607492,0.353255867,0.559047557
7893348,NA,-0.065594651,0.495013823,0.68022266
7893349,NA,0.549595639,0.018977647,0.089771092
7893350,NA,0.098679781,0.596100705,0.756358706
7893351,NA,-0.313381109,0.053239734,0.173185171
7893352,NA,-0.298966756,0.216817163,0.415001211
7893353,NA,-0.248181108,0.159911389,0.34383117
7893354,NA,-0.00091869,0.993958238,0.997042461
7893355,NA,0.038252491,0.95533151,0.97769862
7893356,NA,0.330641428,0.077539507,0.218855045
7893357,NA,0.112055133,0.154906001,0.337113404
7893358,NA,-0.146998013,0.480973653,0.668598026
7893359,NA,0.470445084,0.013739592,0.072778747
7893360,NA,-0.322573622,0.184318902,0.375145779
7893361,NA,-0.266538944,0.13151144,0.304664051
7893362,NA,0.298625659,0.031523513,0.124467973
7893363,NA,-0.651887638,0.006758362,0.046765002
7893364,NA,0.152400289,0.075458265,0.215390816
7893365,NA,0.636735036,0.011888572,0.066374064
7893366,NA,-0.767116401,0.001397037,0.018569723
7893367,NA,0.028456517,0.880465816,0.938155044
7893368,NA,-0.041853325,0.400527824,0.600196892
7893369,NA,-0.023590782,0.921609101,0.95962281
7893370,NA,-0.33397836,0.083154631,0.228448823
7893371,NA,0.059416541,0.455492308,0.64766422
7893372,NA,0.016676803,0.954311871,0.977083188
7893373,NA,-0.120564773,0.488441764,0.67470008
7893374,NA,-0.007944513,0.9510702,0.975503942
7893375,NA,-0.109347041,0.333305642,0.539160414
7893376,NA,-0.2604041,0.351238194,0.556939766
7893377,NA,-0.197348036,0.479071822,0.667070399
7893378,NA,-0.025979509,0.902897118,0.949402051
7893379,NA,0.041823725,0.644035468,0.789836403
7893380,NA,-0.35892705,0.073351959,0.211793286
7893381,NA,-0.10534783,0.486339372,0.673005013
7893382,NA,-0.093144718,0.288497727,0.494905143
7893383,NA,-0.450841458,0.006268265,0.044776569
7893384,NA,0.222963754,0.069028979,0.203908616
7893385,NA,-0.325216421,0.020942056,0.095705271
7893386,NA,-0.02228675,0.713830294,0.835298095
7893387,NA,0.166148014,0.639244511,0.786783087
7893388,NA,-0.234850913,0.452041265,0.644802211
7893389,NA,-0.236371259,0.044531581,0.154954738
7893390,NA,0.155887139,0.043514609,0.152827867
7893391,NA,-0.336686738,0.071930201,0.209468244
7893392,NA,0.374597239,0.075993074,0.216289382
7893393,NA,-0.062905413,0.627698789,0.778810587
7893394,NA,0.293005932,0.033572558,0.129547511
7893395,NA,0.010530607,0.93201255,0.965677865
7893396,NA,-0.569817572,0.007399329,0.049478147
7893397,NA,-0.11921398,0.660935792,0.800493928
7893398,NA,-0.110337433,0.507026013,0.689755073
7893399,NA,0.228146965,0.067758743,0.201399629
7893400,NA,-0.080367646,0.785142605,0.881567807
7893401,NA,-0.009216098,0.972689532,0.986420244
7893402,NA,-0.384054536,0.032647147,0.127170338
7893403,NA,-0.529808055,0.009793443,0.058893314
7893404,NA,0.281241746,0.220118207,0.418757897
7893405,NA,0.037703612,0.786929007,0.883037615
7893406,NA,0.051606861,0.695787575,0.823741456
7893407,NA,0.013072366,0.939900432,0.969722824
7893408,NA,0.17093214,0.202720942,0.398461711
7893409,NA,0.067797247,0.428526498,0.625368602
7893410,NA,0.043982733,0.705047578,0.829715459
7893411,NA,-0.438114558,0.003278487,0.030323268
7893412,NA,0.056770541,0.854537704,0.923307719
7893413,NA,0.059041294,0.574583741,0.740800542
7893414,NA,-0.130142065,0.267724153,0.473893525
7893415,NA,-0.530279011,0.073779694,0.212517301
7893416,NA,-1.168944103,0.000140048,0.00518539
7893417,NA,0.121860511,0.56385974,0.733764147
7893418,NA,-0.270342305,0.117872262,0.28488906
7893419,NA,0.169944437,0.144606349,0.322869817
7893420,NA,0.177753681,0.286263731,0.4923714
7893421,NA,-0.445047638,0.092239556,0.244145849
7893422,NA,0.415374186,0.00949734,0.057759438
7893423,NA,-0.236433038,0.479700218,0.667498774
7893424,NA,0.084193262,0.512350267,0.694192662
7893425,NA,-0.170734537,0.113893354,0.278436638
7893426,NA,0.014852162,0.787776861,0.883532035
7893427,NA,-0.360013262,0.032354759,0.126401079
7893428,NA,-0.341012797,0.060136653,0.187544362
7893429,NA,0.003594657,0.9797183,0.990065866
7893430,NA,-0.230500836,0.261203168,0.466734089
7893431,NA,-0.026099959,0.82966284,0.908666653
7893432,NA,-0.347102089,0.13169869,0.304949325
7893433,NA,0.104749879,0.67987628,0.81293642
7893434,NA,-0.659448193,0.020580074,0.09466152
7893435,NA,-0.356150456,0.057269418,0.181540348
7893436,NA,0.06660774,0.565215323,0.734896896
7893437,NA,-0.347110838,0.189571061,0.382045007
