"","Gene.name","ENSEMBLE ID","log2FoldChange","pvalue","padj"
"90","OSBPL7","ENSG00000006025",0.0865531989937067,0.160073187745166,0.573178172211329
"91","TMEM98","ENSG00000006042",-0.00363929541072244,0.734398322680779,0.945652956312404
"92","MAP3K14","ENSG00000006062",0.0783540138106967,0.0548682579237445,0.347117337234902
"93","AP2B1","ENSG00000006125",-0.05580943825254,0.247892746188056,0.682986178738132
"94","ZNF263","ENSG00000006194",0.0082439999774947,0.781757508302463,0.959329519567777
"95","SPATA20","ENSG00000006282",0.00262902675571311,0.893488308019491,0.979212824236571
"96","TNFRSF12A","ENSG00000006327",0.0202896979671836,0.588890055270587,0.903690953729732
"97","MAP3K9","ENSG00000006432",-0.00303973007582721,0.868261394821059,0.974920854823534
"98","RALA","ENSG00000006451",0.0285152123355777,0.596384290518793,0.905280480289674
"99","KDM7A","ENSG00000006459",0.0458243736443213,0.100354320519227,0.46305982674722
"100","AGK","ENSG00000006530",-0.0265664962153127,0.612555600260132,0.90945086323723
"101","ALDH3B1","ENSG00000006534",0.102061437836539,0.111277862017242,0.486749336598281
"102","PHTF2","ENSG00000006576",-0.0146423181744218,0.76302117364588,0.95548971615632
"103","FARP2","ENSG00000006607",-0.16304763755442,0.0307714012789712,0.259637259242991
"104","GGCT","ENSG00000006625",-0.514406340702847,1.30572732596361e-07,2.1409931021336e-05
"105","DBF4","ENSG00000006634",-0.112326577212469,0.0742564939630573,0.400411946809519
"106","TBXA2R","ENSG00000006638",0.00933917604205244,0.749472887713165,0.949682641583315
"107","IFRD1","ENSG00000006652",0.125628728135064,0.0648053209347148,0.376893486102038
"108","COX10","ENSG00000006695",-0.0685512790435475,0.240273559618195,0.677469549725051
"109","GTF2IRD1","ENSG00000006704",0.0129521717357725,0.605016599682761,0.907449271617459
"110","PAF1","ENSG00000006712",-0.0733541933858048,0.110876609651705,0.486265349479597
"111","VPS41","ENSG00000006715",0.00809968689143114,0.843318417355388,0.971485333924053
"112","ELAC2","ENSG00000006744",-0.104904994795226,0.0698113696702257,0.389243198900367
"113","ARSD","ENSG00000006756",0.0850386652252061,0.0490946074714453,0.330222372314213
"114","PNPLA4","ENSG00000006757",0.00573589301733927,0.87724409486261,0.976645292767317
"115","ADIPOR2","ENSG00000006831",0.0272067669322195,0.612303973463594,0.90945086323723
"116","PRSS21","ENSG00000007038",-0.000570691758469327,0.951777896488733,0.991215055498934
"117","MARK4","ENSG00000007047",0.0968038283351591,0.109771252473932,0.484072526867175
"118","PROM1","ENSG00000007062",0.0230465104158923,0.338389745055085,0.77008707170233
"119","CCDC124","ENSG00000007080",-0.0757489875306123,0.197144342268965,0.625434798224246
"120","CEACAM21","ENSG00000007129",0.0484208642592364,0.141789885642247,0.543905865931075
"121","PAFAH1B1","ENSG00000007168",-0.00545919638208679,0.918268117488168,0.984761880625675
"122","KIAA0100","ENSG00000007202",-0.034922555631832,0.437962714061785,0.83511570251863
"123","GAS7","ENSG00000007237",0.0201372190729613,0.500371266802028,0.870975630479009
"124","TRAPPC6A","ENSG00000007255",-0.0373410090318372,0.49487988334913,0.867945486502758
"125","MATK","ENSG00000007264",-0.185997803544876,0.0248596800428088,0.229316991164119
"126","CD79B","ENSG00000007312",-0.0297303959663085,0.341574954964112,0.772521879144028
"127","ST7L","ENSG00000007341",0.0106821964776226,0.799003903859122,0.962263811973594
"128","RPUSD1","ENSG00000007376",-0.0196138844617435,0.672590500580572,0.9283611995449
"129","LUC7L","ENSG00000007392",0.0571440756950833,0.272965784623309,0.710790340805697
"130","TSR3","ENSG00000007520",-0.00434628180864602,0.912014718606613,0.98308593664514
"131","PIGQ","ENSG00000007541",-0.0122610353118812,0.731393076494275,0.944905436805885
"132","CRAMP1","ENSG00000007545",0.19131978611752,0.00550451916305125,0.0904582322775646
"133","TEAD3","ENSG00000007866",0.00174141598175109,0.962338441440269,0.991926185129017
"134","DNAJC11","ENSG00000007923",0.0109489770961977,0.825612074165768,0.967226753963056
"135","MYLIP","ENSG00000007944",0.565290165005131,0.001364902402531,0.0336906554627813
"136","E2F2","ENSG00000007968",-0.141549348105082,0.0531219161478818,0.340221630362819
"137","PSMB1","ENSG00000008018",-0.139402331662573,0.0331093980894378,0.270600639737478
"138","JARID2","ENSG00000008083",0.0940133171101496,0.122377161175426,0.508666564747682
"139","CDKL5","ENSG00000008086",0.0276347201863995,0.282621781390093,0.721417502293472
"140","CDK11A","ENSG00000008128",0.0412831073556926,0.298333347096274,0.734900309018012
"141","NADK","ENSG00000008130",0.0146054388997989,0.766973376730582,0.956750401098308
"142","CYTH3","ENSG00000008256",0.0311056169377972,0.241017763246369,0.678031239076663
"143","ADAM22","ENSG00000008277",-0.0392226031313778,0.435432700018732,0.834027182456163
"144","SYPL1","ENSG00000008282",-0.143174081739083,0.0329285549058709,0.269551171055752
"145","CYB561","ENSG00000008283",0.0146123140370334,0.385495065014314,0.802139411008575
"146","SPAG9","ENSG00000008294",0.0819048000715081,0.137924492161586,0.53754757810927
"147","CELSR3","ENSG00000008300",-0.00320722885864091,0.833302080235379,0.968730885596558
"148","AASS","ENSG00000008311",0.00611681460499299,0.754951505832046,0.951998410673715
"149","PLEKHG6","ENSG00000008323",0.0179701405336785,0.50161967915323,0.871326398869377
"150","SS18L2","ENSG00000008324",-0.160931430111977,0.0165600334468748,0.17992101247994
"151","MPND","ENSG00000008382",0.0554245174688347,0.328243190464104,0.761996507883226
"152","MGST1","ENSG00000008394",-0.0115745310135585,0.64994616712231,0.922013688643388
"153","CRY1","ENSG00000008405",0.000175026338781883,0.989470321077757,0.997253629907863
"154","NFIX","ENSG00000008441",0.010447732883619,0.721830270673083,0.940770147076078
"155","ST3GAL1","ENSG00000008513",0.460103135129249,0.00376123672438332,0.0701152122089508
"156","MMP25","ENSG00000008516",0.118935190954854,0.0287123455702295,0.250205358442526
"157","PKD1","ENSG00000008710",0.00773120150086282,0.880790113226462,0.977851066010502
"158","MED24","ENSG00000008838",-0.0336482480856014,0.516875148908968,0.87890653627706
"159","RHOBTB2","ENSG00000008853",-0.0267861014994638,0.517706021887536,0.879202923875588
"160","HEATR5B","ENSG00000008869",0.284822085126146,0.00526677833888896,0.0883511918542261
"161","SEC62","ENSG00000008952",-0.017350898361206,0.747695228040297,0.948908877859053
"162","RPS20","ENSG00000008988",0.0240258326571806,0.621477559770614,0.912692764517695
"163","CSDE1","ENSG00000009307",-0.00958380289027874,0.820311829122542,0.966748899504821
"164","UBE3C","ENSG00000009335",-0.0253486018819524,0.611405018435559,0.909102178332654
"165","REV3L","ENSG00000009413",0.0271202875262524,0.622557555578371,0.912941963149883
"166","FAM76A","ENSG00000009780",-0.00834205932184178,0.879837773623277,0.97752478105548
"167","TRAF3IP3","ENSG00000009790",-0.160336574982145,0.0292118004801323,0.252496190694505
"168","POMT2","ENSG00000009830",-0.176615285825435,0.0301742699310121,0.256688027834034
"169","VTA1","ENSG00000009844",-0.0731575368331273,0.138628915942867,0.538792139634173
"170","BAZ1B","ENSG00000009954",-0.200380497386745,0.001242071249266,0.0316304958866171
"171","RANBP9","ENSG00000010017",0.060696036112786,0.187364513783114,0.612822163176446
"172","SPRTN","ENSG00000010072",-0.0159819366908789,0.539837161950404,0.88764331919597
"173","EEF1AKNMT","ENSG00000010165",0.0131013940593812,0.78779953203975,0.960040443336037
"174","DYRK4","ENSG00000010219",-0.0521741219169952,0.3557307882076,0.782249879726792
"175","ZNF207","ENSG00000010244",-0.163516026899852,0.0206269150828136,0.205178945274552
"176","UQCRC1","ENSG00000010256",-0.126751838175107,0.0656960833982722,0.378470732878378
"177","STARD3NL","ENSG00000010270",-0.0298352409544437,0.571139954609797,0.897086501230783
"178","CD9","ENSG00000010278",0.00384461390874326,0.899474583848156,0.979377214291087
"179","NCAPD2","ENSG00000010292",-0.344150504636573,4.85565463785836e-12,3.12102057502984e-09
"180","IFFO1","ENSG00000010295",0.221345118556707,0.0155698134320925,0.17362340877189
"181","GIPR","ENSG00000010310",0.0188007231663752,0.498150467047669,0.869517690092222
"182","PHF7","ENSG00000010318",0.0239821277224488,0.634194866009743,0.917259765233415
"183","NISCH","ENSG00000010322",0.189261446114592,0.000100075249995218,0.00485833592801558
"184","STAB1","ENSG00000010327",0.0135254316820522,0.385084181251696,0.801879917375335
"185","FUZ","ENSG00000010361",-0.0633073609546793,0.271940422620746,0.710328506129621
"186","IDS","ENSG00000010404",0.0987550339236674,0.073051420151502,0.397391587194494
"187","ZNF200","ENSG00000010539",-0.00905171399929553,0.850535272357316,0.972488302253314
"188","CD4","ENSG00000010610",0.00721318820023393,0.686036235099806,0.931331908033005
"189","LRRC23","ENSG00000010626",0.0216035644510421,0.471221420641704,0.854106832594982
"190","BTK","ENSG00000010671",0.0450626522687811,0.378529617850698,0.797764341909923
"191","SCMH1","ENSG00000010803",-0.00694456165439695,0.841833746799154,0.971485333924053
"192","FYN","ENSG00000010810",0.0146593353154024,0.759091690601731,0.953925422403942
"193","HIVEP2","ENSG00000010818",0.38165999929412,0.000265800172579937,0.010097264712026
"194","ELOA","ENSG00000011007",0.0208177291385622,0.707636409562846,0.938453476084563
"195","LYPLA2","ENSG00000011009",0.0176844024115096,0.735752717038499,0.945908806258012
"196","CLCN6","ENSG00000011021",0.0871015224324267,0.146706515951493,0.551961368490878
"197","MRC2","ENSG00000011028",-0.0800746990221921,0.113519196208058,0.49168193096153
"198","NME1-NME2","ENSG00000011052",-0.0157066035936642,0.691939185391944,0.933409231872326
"199","TSPAN9","ENSG00000011105",0.0178704055920704,0.461650873345659,0.848480828524693
"200","BTBD7","ENSG00000011114",0.0272948337312226,0.602373250483126,0.906363137672784
"201","APBA3","ENSG00000011132",0.112383343075034,0.0707800178537731,0.39260065822999
"202","MKS1","ENSG00000011143",-0.0126565731750429,0.748380573958652,0.949524472399651
"203","ABHD5","ENSG00000011198",-0.00453184357729099,0.91093553869807,0.982955609504313
"204","AKAP8L","ENSG00000011243",0.00905884263016785,0.843945692089321,0.971485333924053
"205","MBTD1","ENSG00000011258",-0.00293355975624342,0.955456659157368,0.991362092064936
"206","UTP18","ENSG00000011260",-0.186971068874947,0.0210746282320448,0.208100842032669
"207","RNF216","ENSG00000011275",-0.00936175558766295,0.74705781318079,0.948908877859053
"208","TTC19","ENSG00000011295",0.00707168551455848,0.896733391021839,0.979377214291087
"209","PTBP1","ENSG00000011304",-0.129080519442124,0.0239223516356265,0.223233605361721
"210","LARS2","ENSG00000011376",-0.0651410514054552,0.142434177925925,0.544539537032606
"211","PIK3C2A","ENSG00000011405",0.0314424446819656,0.550653096294051,0.890429756602661
"212","PLAUR","ENSG00000011422",0.0114483141648915,0.826181425830887,0.967226753963056
"213","ANLN","ENSG00000011426",-0.0731891126707845,0.179124344451979,0.602291084117775
"214","WIZ","ENSG00000011451",0.0701356198706343,0.1279802048482,0.518274675329066
"215","RABGAP1","ENSG00000011454",0.055383737600382,0.329926915597178,0.763258797398655
"216","QPCTL","ENSG00000011478",0.0134137141673747,0.799296057715169,0.962263811973594
"217","PPP5C","ENSG00000011485",-0.16059188549963,0.0324092508622925,0.267205875888239
"218","CEP68","ENSG00000011523",0.00138114224678443,0.97267877825409,0.993796587542781
"219","MAP4K3","ENSG00000011566",0.0416537603554123,0.422847339291282,0.825806258516238
"220","ZBTB32","ENSG00000011590",0.0476332312796979,0.00493722319471097,0.0847609396536437
"221","TYROBP","ENSG00000011600",0.066415164791283,0.097106834511654,0.455993490288652
"222","TMEM159","ENSG00000011638",0.0958227936290173,0.0963441020274866,0.454389684244343
"223","BRCA1","ENSG00000012048",-0.351497139284286,0.00671005033523666,0.102787224820703
"224","ERCC1","ENSG00000012061",-0.0205187475880112,0.678854969178782,0.930138141368309
"225","MBTPS2","ENSG00000012174",-0.0494335114449045,0.371229502485893,0.794108020040178
"226","PRICKLE3","ENSG00000012211",0.020396900243485,0.683656908278925,0.931021880936817
"227","EXTL3","ENSG00000012232",0.00751629996022257,0.873668597537707,0.976343369071204
"228","ELOVL5","ENSG00000012660",-0.0231286732293451,0.54878005540474,0.89029244929821
"229","ALOX5","ENSG00000012779",0.0436473433990921,0.31905997263764,0.754632720093352
"230","KDM5D","ENSG00000012817",0.00147101414305446,0.788914608331333,0.960040443336037
"231","CALCOCO1","ENSG00000012822",0.61393702233654,0.00125944848859179,0.0319212583015481
"232","UBR7","ENSG00000012963",-0.152673198530915,0.0163944570060251,0.178754001742293
"233","MAP4K5","ENSG00000012983",-0.0157423701028129,0.769679415341505,0.957237500430308
"234","EHD3","ENSG00000013016",0.00503469469623364,0.885622978805558,0.978263211184242
"235","PSMC4","ENSG00000013275",-0.0761507240400469,0.153770954057864,0.564400516390091
"236","MAN2B2","ENSG00000013288",0.355170767534218,0.000200160689215666,0.00818417840968587
"237","SLC25A39","ENSG00000013306",0.000998466151458391,0.985219628877257,0.996933772078642
"238","MVP","ENSG00000013364",0.652512275052214,0.000114603336342838,0.00536148952413268
"239","NUB1","ENSG00000013374",0.0298608712068078,0.488784802864283,0.864407424484195
"240","PGM3","ENSG00000013375",-0.0301683739806353,0.576783406486498,0.898069198414795
"241","RWDD2A","ENSG00000013392",0.0170397325884566,0.61932781458385,0.911596022261184
"242","CLK1","ENSG00000013441",0.312008919652861,0.00196186123455209,0.0442873502920236
"243","POLR3B","ENSG00000013503",-0.195580831445355,0.00654103382047532,0.10116253364891
"244","ANGEL1","ENSG00000013523",0.069094657718725,0.228936597208708,0.665361219125832
"245","RNF14","ENSG00000013561",-0.00936178771934403,0.861657460212627,0.973902632633939
"246","DNASE1L1","ENSG00000013563",0.0946803496526299,0.103242237928361,0.470032176286001
"247","DDX11","ENSG00000013573",-0.0157561483338986,0.739626085841145,0.947576584533548
"248","HEBP1","ENSG00000013583",0.00886725088836969,0.912069443617364,0.98308593664514
"249","MAMLD1","ENSG00000013619",0.053238323127675,0.0632138563820034,0.3723991453717
"250","CD6","ENSG00000013725",-0.00469072488633239,0.647681204660601,0.921107113699548
"251","TACC3","ENSG00000013810",-0.0739159401940984,0.202943615635187,0.632118813654163
"252","UFL1","ENSG00000014123",-0.0138471719575206,0.797082562566535,0.96224893311544
"253","POLA2","ENSG00000014138",-0.392950433719331,2.67605291289307e-12,1.95461337533085e-09
"254","ZC3H3","ENSG00000014164",0.0402581757671315,0.201894665052425,0.630829487109962
"255","CAPN1","ENSG00000014216",-0.0056312094030485,0.895354195398865,0.979377214291087
"256","ACP3","ENSG00000014257",0.00260688669834206,0.867626348873734,0.974920854823534
"257","MDH1","ENSG00000014641",-0.254791284629558,0.000137903397076624,0.00613842018732486
"258","SLC30A9","ENSG00000014824",-0.123433417194933,0.0501125000308641,0.333578195110172
"259","COX15","ENSG00000014919",-0.0672672724619268,0.240721580518215,0.677723447875424
"260","CCDC88C","ENSG00000015133",-0.02516950248589,0.639607938826333,0.919199709845583
"261","YAF2","ENSG00000015153",-0.0155487661539532,0.768604276093076,0.956927171427901
"262","ZMYND11","ENSG00000015171",0.034430107127401,0.349488524975114,0.777125207904915
"263","WAS","ENSG00000015285",-0.0322974070583708,0.496318309645507,0.86859200053517
"264","BID","ENSG00000015475",-0.19951700749545,0.00421475045734685,0.0759064066866696
"265","MATR3","ENSG00000015479",-0.171682383008028,0.00421833475457066,0.0759064066866696
"266","XYLT2","ENSG00000015532",0.0393278279102195,0.457176018068009,0.846541702608046
"267","RGPD5","ENSG00000015568",0.0371034911527107,0.433004851375764,0.833255409778318
"268","NUDCD3","ENSG00000015676",0.059481556285331,0.29033537891674,0.729328078964143
"269","CHDH","ENSG00000016391",-0.0412327331316645,0.185895128935706,0.610743984229781
"270","GLT8D1","ENSG00000016864",-0.0276169694539397,0.611102594324633,0.909063763998991
"271","ATP2C1","ENSG00000017260",0.178157947379927,0.0171079477951875,0.182925625693178
"272","SLC38A5","ENSG00000017483",-0.28525659613249,0.00164889227366872,0.0387369151251208
"273","RALBP1","ENSG00000017797",-0.010863468884958,0.816144409528659,0.965780492640638
"274","RUFY3","ENSG00000018189",0.273734702703011,0.00957796775921311,0.12913628765419
"275","SLC11A1","ENSG00000018280",0.00399363029755213,0.870688461503648,0.975527166784838
"276","AGPS","ENSG00000018510",-0.105715797202768,0.108668740232633,0.482241918475055
"277","CXorf56","ENSG00000018610",-0.0112420684872492,0.829764593627939,0.968014032222394
"278","TTC27","ENSG00000018699",-0.0446819544430184,0.379790555243604,0.798802936153072
"279","ZNF582","ENSG00000018869",-0.00778017255338504,0.848498665053907,0.971976909709528
"280","PHLDB1","ENSG00000019144",0.0010763274127916,0.945199983574959,0.989666583174793
"281","PRDM11","ENSG00000019485",0.105576808817537,0.104468348517025,0.472961146743162
"282","CD74","ENSG00000019582",0.052657172654274,0.327398407236383,0.761245117331999
"283","HGF","ENSG00000019991",-0.00561231745355289,0.828305364684008,0.967938517502718
"284","ZRANB1","ENSG00000019995",0.0331017537192743,0.530556865478249,0.883960867592542
"285","NCDN","ENSG00000020129",-0.0318987231412178,0.559703234517637,0.89265553833785
"286","ADGRA2","ENSG00000020181",0.000836894963728678,0.980734426613591,0.996233737989367
"287","ZFP64","ENSG00000020256",-0.142292491992956,0.0337310359056383,0.272732104180274
"288","MNAT1","ENSG00000020426",0.00318770112642708,0.935935485490983,0.988575562431702
"289","RUNX3","ENSG00000020633",0.272510080579001,3.57194333912825e-05,0.00214972125529782
"290","MRE11","ENSG00000020922",-0.151188373937422,0.0229383709099029,0.217863179258793
"291","PLEKHB1","ENSG00000021300",0.00782626950899262,0.665833919560225,0.926244879242463
"292","SERPINB1","ENSG00000021355",0.0118831045493356,0.593963985105904,0.904854690620664
"293","SPAST","ENSG00000021574",-0.175311292672545,0.0298379275049806,0.255035076129442
"294","OSBPL5","ENSG00000021762",0.0253640130938598,0.497779297964403,0.869341977936093
"295","AQR","ENSG00000021776",-0.0396351952338784,0.473018076183414,0.854823677949993
"296","CPS1","ENSG00000021826",-0.00385046761927166,0.688604786439253,0.931445492918009
"297","FHL1","ENSG00000022267",0.00990524438562391,0.821650292561968,0.966834984708426
"298","RTF2","ENSG00000022277",0.0243250420941751,0.598267150770486,0.905423468359215
"299","NLRP2","ENSG00000022556",-0.00310693390111934,0.722635519365252,0.941312431961757
"300","SLC45A4","ENSG00000022567",0.14982538152282,0.0385921301988551,0.292655469639171
"301","RNF10","ENSG00000022840",0.037558824154802,0.481434698529315,0.859957111012402
"302","ZNF839","ENSG00000022976",0.0217771831099723,0.649664798053263,0.921813827907897
"303","ZDHHC6","ENSG00000023041",-0.100280225510956,0.0670484326971266,0.381076930700805
"304","GRAMD1B","ENSG00000023171",0.0309975174383214,0.347370875425493,0.775611944807296
"305","RNH1","ENSG00000023191",0.0961931250585165,0.123286996271559,0.509858583861438
"306","NDUFS1","ENSG00000023228",-0.169619904612807,0.00731038461238645,0.108031821817218
"307","RB1CC1","ENSG00000023287",0.0330485618291275,0.543033113287231,0.888084484618553
"308","ERP44","ENSG00000023318",-0.00318058347339505,0.944905400838483,0.989666583174793
"309","ALAS1","ENSG00000023330",-0.00189109703209071,0.974228843787767,0.993993639746938
"310","BIRC3","ENSG00000023445",0.914138329677317,2.66251160168047e-08,5.78160796316263e-06
"311","AKAP11","ENSG00000023516",0.03588763906039,0.503499318960325,0.872813301554915
"312","GLRX2","ENSG00000023572",-0.0866009398232717,0.158818266618048,0.572080413872544
"313","SNAPC1","ENSG00000023608",0.109275633282723,0.0878840709503924,0.435867017315387
"314","DERA","ENSG00000023697",-0.0647900146791757,0.247562590084514,0.68279759489366
"315","STRAP","ENSG00000023734",-0.396976226061183,3.4830854315951e-05,0.0021286546922231
"316","ABCC2","ENSG00000023839",0.0633300023832123,0.034312948505215,0.274808537690208
"317","DEF6","ENSG00000023892",-0.0940551725884389,0.111801000814186,0.488004764931937
"318","PLEKHO1","ENSG00000023902",0.0757302107778656,0.157453698974262,0.569580639953758
"319","GCLM","ENSG00000023909",-0.0250027758100936,0.600728009635282,0.905799717859437
"320","UBR2","ENSG00000024048",0.170956845827901,0.0182578882277998,0.18977102582957
"321","EHD2","ENSG00000024422",0.0105911947622104,0.57851053357235,0.899215105820671
"322","DEPDC1","ENSG00000024526",-0.364970589736474,0.00357244876390788,0.0676156409743648
"323","CCDC28A","ENSG00000024862",0.10896392259433,0.0928452533571155,0.448931955413854
"324","RRAGD","ENSG00000025039",-0.047314124109388,0.397489393458816,0.80852380338686
"325","HSF2","ENSG00000025156",-0.0880278725994344,0.152239475718724,0.56134376671046
"326","PHF20","ENSG00000025293",-0.0757329124950364,0.206013583241701,0.63658591492443
"327","NR1H3","ENSG00000025434",0.291638338446353,0.00896937482036876,0.123187080332056
"328","TYMP","ENSG00000025708",0.0430495401619937,0.0749974229896148,0.401995910974566
"329","NCAPH2","ENSG00000025770",-0.173241053729146,0.00265013537890613,0.0548163193340671
"330","TOMM34","ENSG00000025772",-0.0848037840827417,0.166149573565968,0.582925407913843
"331","SEC63","ENSG00000025796",-0.0736391342338074,0.222181861385655,0.657691355152602
"332","KPNA6","ENSG00000025800",0.0542711321100214,0.319846455544176,0.755825396196966
"333","VIM","ENSG00000026025",0.175509748285039,0.031355733944049,0.262698273590679
"334","RTEL1-TNFRSF6B","ENSG00000026036",0.036511004009552,0.349345743858099,0.777081500284578
"335","FAS","ENSG00000026103",0.0154474565619881,0.718080529028192,0.940048545585717
"336","RNASET2","ENSG00000026297",0.0441436118270001,0.20943227789787,0.643227689896955
"337","CD44","ENSG00000026508",0.0127225118483359,0.79464298553981,0.961385193091343
"338","AGPAT4","ENSG00000026652",0.033656197117925,0.428674196665664,0.829680222354271
"339","BTN3A1","ENSG00000026950",-0.000557494446171931,0.999891957188252,0.999912800503275
"340","MIPEP","ENSG00000027001",-0.363676447881477,0.000225797158405782,0.00889268156151089
"341","PRKCH","ENSG00000027075",0.00746708597197554,0.828603302363044,0.967938517502718
"342","IFNGR1","ENSG00000027697",0.0382983995662065,0.39712487683606,0.808495939179964
"343","B4GALT7","ENSG00000027847",0.020375778456501,0.687112734320227,0.931331908033005
"344","SH2D2A","ENSG00000027869",0.0459228724045797,0.0294472591310655,0.253522541309101
"345","VRK2","ENSG00000028116",-0.102270677829492,0.101387292598148,0.46548354421704
"346","TNFRSF1B","ENSG00000028137",0.0372193889762804,0.298224143148651,0.734900309018012
"347","VEZT","ENSG00000028203",-0.136034499775203,0.0512891804603915,0.335709100129544
"348","POU2F2","ENSG00000028277",0.0399422645142347,0.230348409532192,0.66708921677794
"349","BRD9","ENSG00000028310",-0.0267384281863715,0.594165561038011,0.905069049224821
"350","SNX1","ENSG00000028528",-0.096898200419195,0.123358292070366,0.509858583861438
"351","TBPL1","ENSG00000028839",-0.0668169584209834,0.201079043878801,0.629360957555211
"352","ARNTL2","ENSG00000029153",-0.012596408447962,0.724303732120967,0.941757392986642
"353","BCLAF1","ENSG00000029363",-0.0553365530036947,0.327504259064907,0.761381067551214
"354","SLC39A9","ENSG00000029364",0.00935555178201172,0.599004902185084,0.90549480462955
"355","ANK1","ENSG00000029534",0.0174591474690498,0.351268548504443,0.778327623423556
"356","TFB1M","ENSG00000029639",-0.0664109918891116,0.252243469163237,0.688634098875986
"357","RABEP1","ENSG00000029725",0.0357417250343635,0.468936000346255,0.853242021482307
"358","HMGB3","ENSG00000029993",0.0132341132124275,0.706486196175863,0.938070293038336
"359","NUP160","ENSG00000030066",-0.184876235269598,0.00914134669016444,0.124802293937343
"360","BAK1","ENSG00000030110",-0.0150932378668519,0.77883840551028,0.959329519567777
"361","IKZF2","ENSG00000030419",-0.00691555659389521,0.82498288573747,0.967226753963056
"362","GRN","ENSG00000030582",0.239497542754391,0.0161266771433863,0.176887081922917
"363","FAM13B","ENSG00000031003",0.000344537206647351,0.982627801433582,0.996447724912131
"364","ARHGAP31","ENSG00000031081",0.0183745346613059,0.573320922563619,0.897086501230783
"365","CENPQ","ENSG00000031691",-0.344118399300449,0.000140986374099524,0.00625831504255596
"366","SARS1","ENSG00000031698",-0.00654999987503816,0.896133888515243,0.979377214291087
"367","RANBP3","ENSG00000031823",0.025365623225595,0.57163707163038,0.897086501230783
"368","ARID4A","ENSG00000032219",0.0385226043606547,0.434452507398529,0.834027182456163
"369","EIPR1","ENSG00000032389",-0.214342248889885,0.00257496891173144,0.0538004951807666
"370","PNPLA6","ENSG00000032444",0.0114483277981332,0.807509704703594,0.963945307977801
"371","IFT88","ENSG00000032742",-0.0792655516475188,0.188215842093366,0.613378461298304
"372","ALG1","ENSG00000033011",-0.0393141765473302,0.379995983562128,0.799025838767316
"373","ZCCHC8","ENSG00000033030",-0.570711426898782,5.49891425398947e-08,1.02746573427159e-05
"374","ABCF2","ENSG00000033050",-0.0176967106537999,0.714249866520287,0.939682422229777
"375","CHPF2","ENSG00000033100",-0.0519731681458828,0.350951756159184,0.778276966451261
"376","LRRC7","ENSG00000033122",0.0318706427191245,0.349170184183364,0.77701366703261
"377","FUT8","ENSG00000033170",-0.0142326497898796,0.760783270789942,0.954795175523152
"378","UBA6","ENSG00000033178",-0.0223428361366198,0.682896633893121,0.930927277447579
"379","GAB2","ENSG00000033327",0.081892133168444,0.171726068160779,0.592832870194933
"380","ATP6V0A1","ENSG00000033627",0.0962610571351061,0.0998257845247071,0.461611663748926
"381","PIAS1","ENSG00000033800",0.0092900404209998,0.860379664498746,0.973507664918233
"382","SLC4A7","ENSG00000033867",-0.0229343010699396,0.571724464858942,0.897086501230783
"383","APBA2","ENSG00000034053",-0.00113900411851828,0.959394106811066,0.991926185129017
"384","MAP2K3","ENSG00000034152",0.0245254505220653,0.424838052372059,0.827046679454273
"385","TMSB10","ENSG00000034510",-0.0617334136882341,0.272582330198007,0.710482638110588
"386","ASTE1","ENSG00000034533",-0.0595707493027935,0.283863255155609,0.721526339015104
"387","RNF19A","ENSG00000034677",0.0776458676756153,0.174608320928059,0.596276301581744
"388","PEX3","ENSG00000034693",-0.0492853675730728,0.380161727867065,0.799160160746817
"389","GABARAPL2","ENSG00000034713",0.0828536140923208,0.152971268464806,0.562493206627225
"390","SH3YL1","ENSG00000035115",0.111795728312962,0.0683383637964715,0.384946814179856
"391","FAM136A","ENSG00000035141",-0.0346618980865548,0.49137840034297,0.865973404796776
"392","VCL","ENSG00000035403",0.0263811728889113,0.501259317022505,0.871225736317931
"393","DEPDC1B","ENSG00000035499",-0.487947167094626,1.21121735746727e-05,0.000958771020548847
"394","DAPK2","ENSG00000035664",-0.0226114684976251,0.303366360581469,0.739019207497234
"395","NSMAF","ENSG00000035681",-0.00368362570025585,0.943859986629377,0.989542702424576
"396","ADSS2","ENSG00000035687",-0.136160456320637,0.0231182875390983,0.218908522372287
"397","STAP1","ENSG00000035720",-0.510553522488573,0.000120901495394021,0.00556666512746857
"398","TIMP2","ENSG00000035862",0.0384605912111139,0.365244809441305,0.789103654040243
"399","RFC1","ENSG00000035928",-0.148309805823592,0.0233634166829311,0.21990678454686
"400","TBC1D23","ENSG00000036054",-0.07444944705895,0.212492280223447,0.645627736738517
"401","CUL3","ENSG00000036257",-0.104920598399845,0.0333106177020748,0.271223613468414
"402","MYOM2","ENSG00000036448",0.0179755173870381,0.439840050317087,0.836270689093076
"403","AC118549.1","ENSG00000036549",-0.0650329032825763,0.214863535281569,0.648759852040923
"404","USP2","ENSG00000036672",-0.067097949103245,0.0499290729101083,0.333458229983298
"405","TUBG2","ENSG00000037042",0.0453558564920018,0.391268666791917,0.805173498766249
"406","RPL26L1","ENSG00000037241",-0.0990745747591179,0.120797205202567,0.505806446854929
"407","NSUN2","ENSG00000037474",-0.0801649558826823,0.175810692121039,0.59853856179936
"408","FBXO42","ENSG00000037637",0.021331212908187,0.687444047804755,0.931398388249082
"409","MFAP3","ENSG00000037749",-0.00298940212076758,0.935770006150006,0.98848857670421
