,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
7892812,NA,-0.127533715,7.667187505,-0.649163728,0.523301405,0.68029387,-6.077835037
7892813,NA,-0.748505575,5.719823976,-2.553586869,0.018537859,0.110447733,-3.430232858
7892814,NA,-0.274457359,11.19816333,-1.377660649,0.182879197,0.361107601,-5.370724259
7892815,NA,0.009973981,3.547692485,0.175415536,0.862441124,0.920938429,-6.273403451
7892816,NA,0.567064477,11.41941084,1.36295672,0.187398224,0.365764018,-5.389385694
7892817,NA,0.076471631,13.94926054,0.983384728,0.336663426,0.517586208,-5.810789742
7892818,NA,-0.055852237,4.381364013,-0.213819675,0.832759385,0.903116609,-6.265850687
7892819,NA,-1.367879549,6.017213399,-3.462112902,0.002343175,0.045519666,-1.535252456
7892820,NA,-0.158474253,11.68375215,-0.933566728,0.361186055,0.540707313,-5.857027791
7892821,NA,-0.053855739,3.592574742,-0.261142858,0.79653779,0.878688006,-6.254504547
7892822,NA,-0.004242005,6.304407272,-0.020045112,0.984197481,0.991704895,-6.288764807
7892823,NA,0.670850178,8.223122906,3.410329156,0.002646085,0.048383691,-1.648221603
7892824,NA,-0.017609327,8.118513695,-0.090263708,0.92893693,0.961076911,-6.284844618
7892825,NA,0.328248214,4.770697957,1.447755107,0.162517614,0.337407969,-5.279505788
7892826,NA,-0.471987578,7.349960615,-1.521515316,0.143113776,0.312824644,-5.179573278
7892827,NA,0.305129822,13.34812156,1.608298153,0.122769068,0.288160276,-5.056989877
7892828,NA,-0.083149752,4.193296295,-0.46114813,0.649454324,0.776253881,-6.181879626
7892829,NA,-0.324732618,12.39431156,-1.398627492,0.176585756,0.353543138,-5.343828203
7892830,NA,-0.217965232,11.62625219,-1.491651888,0.150727761,0.322202626,-5.220512461
7892831,NA,-0.190340787,10.46890178,-1.029618008,0.314955658,0.495605885,-5.765929368
7892832,NA,-0.944103633,10.35137919,-3.064859163,0.005900699,0.068386898,-2.389467253
7892833,NA,0.358577623,3.780045703,2.068896789,0.051145902,0.180335093,-4.324315385
7892834,NA,-0.510796339,5.471801896,-1.584428313,0.128108304,0.294607514,-5.091235466
7892835,NA,0.057021254,12.77772004,0.466708643,0.645535634,0.773835093,-6.179295388
7892836,NA,0.030031333,12.07589067,0.157993076,0.875978459,0.929343786,-6.276339914
7892837,NA,-0.43533759,11.60447444,-3.146827458,0.004886262,0.063306563,-2.21581573
7892838,NA,-0.733666358,11.61938853,-3.966531159,0.000708865,0.026791231,-0.418466067
7892839,NA,0.193884111,4.267087472,1.007044494,0.325428421,0.506605737,-5.788065347
7892840,NA,-0.284048716,8.156650069,-1.555942671,0.134732033,0.302723961,-5.131580956
7892841,NA,-0.050303401,10.71994517,-0.363834016,0.719635779,0.826465441,-6.222176093
7892842,NA,-0.804053701,5.855948802,-3.145866611,0.004897111,0.063422448,-2.217860142
7892843,NA,-0.263910749,6.204883703,-0.999714345,0.328880901,0.509953775,-5.795158031
7892844,NA,-0.139835437,4.191898835,-0.475232488,0.639549057,0.769441573,-6.175275113
7892845,NA,0.537207217,9.096329777,2.067066295,0.051333834,0.180702261,-4.327475166
7892846,NA,-0.1377813,13.03057428,-1.228060592,0.23307231,0.414651032,-5.552694555
7892847,NA,-0.59584267,10.04490612,-2.199563719,0.039228769,0.158381577,-4.094212338
7892848,NA,0.226963834,11.38980871,1.185595257,0.249084318,0.432056706,-5.601085847
7892849,NA,0.043848843,5.248333255,0.16272877,0.872294761,0.927385889,-6.275572029
7892850,NA,-0.291232694,8.269179423,-1.006125815,0.325859725,0.507110823,-5.788956834
7892851,NA,0.098657961,7.558914337,0.624965012,0.538756601,0.693106349,-6.093135465
7892852,NA,0.286451517,7.208013403,1.453167857,0.16102463,0.335395791,-5.272308459
7892853,NA,-0.184591103,12.74362164,-1.513617676,0.145095935,0.315521117,-5.190462821
7892854,NA,-0.611163736,5.867016645,-1.486977474,0.151949026,0.323763149,-5.226861828
7892855,NA,0.123937246,6.683324667,0.633142291,0.533506585,0.688960936,-6.088027582
7892856,NA,-0.80697187,6.992141841,-1.651910833,0.113495364,0.275467977,-4.99340426
7892857,NA,-0.41627251,11.40626285,-1.488100321,0.151654929,0.323322716,-5.225338094
7892858,NA,0.114244376,3.395705133,0.384412415,0.704555419,0.816269373,-6.214435147
7892859,NA,0.310584646,8.394665508,2.184017377,0.040500753,0.161136765,-4.122047845
7892860,NA,0.247771915,6.712210001,1.670392843,0.10974769,0.27042617,-4.966067643
7892861,NA,-0.624180511,11.48685205,-5.009462262,5.94E-05,0.00806235,1.913227749
7892862,NA,0.183783657,11.96020402,0.887665506,0.384820123,0.563001697,-5.897675862
7892863,NA,0.540464849,8.14367735,2.606045502,0.016533114,0.105614446,-3.327412099
7892864,NA,-0.487395777,6.809899,-1.702507038,0.103485311,0.262034251,-4.918023178
7892865,NA,0.448649075,11.61696543,1.417601472,0.171040867,0.347612039,-5.319200847
7892866,NA,-0.295582607,5.673821939,-0.831447234,0.415117614,0.590539656,-5.944871308
7892867,NA,0.386875203,5.156636179,0.983664305,0.336529121,0.517434222,-5.810524079
7892868,NA,-0.275061726,13.58100763,-3.30647333,0.003373521,0.053534407,-1.873476778
7892869,NA,-0.364587233,10.22100672,-1.963571036,0.063019095,0.200251357,-4.503123037
7892870,NA,-0.456173924,9.904052515,-2.020658519,0.056310013,0.188779147,-4.406973842
7892871,NA,-0.387746652,9.354253277,-1.806118964,0.085319777,0.235639387,-4.758420669
7892872,NA,-0.541005019,9.398169659,-1.913076013,0.069534428,0.212061535,-4.586610708
7892873,NA,-0.930537321,5.383414362,-2.030236068,0.055249064,0.187068138,-4.390663926
7892874,NA,-0.561076128,6.587944797,-2.479824462,0.021744774,0.118150511,-3.573009229
7892875,NA,0.068219215,7.415339391,0.420545332,0.6783787,0.797026948,-6.199828867
7892876,NA,-0.884049512,7.484999175,-2.919789506,0.008214496,0.078478437,-2.692742829
7892877,NA,-0.498919901,6.049397031,-1.563072072,0.133048132,0.300610955,-5.12153696
7892878,NA,-0.001659037,7.873262624,-0.006690681,0.994725087,0.997120789,-6.288945545
7892879,NA,-0.612593412,5.175978063,-1.082402141,0.291401823,0.473980386,-5.712451741
7892880,NA,0.056061296,11.79789606,0.459994565,0.650268593,0.776668077,-6.182411945
7892881,NA,-0.653356746,6.445510489,-2.416445209,0.024906467,0.126491217,-3.69392247
7892882,NA,-0.37745878,11.78554344,-1.430119791,0.16745975,0.343280632,-5.302804043
7892883,NA,-0.709016064,5.875833839,-1.380056979,0.182150999,0.36035899,-5.367667252
7892884,NA,-0.307068705,11.99722517,-2.388404913,0.026437266,0.129946782,-3.746874447
7892885,NA,-0.065845647,6.180442398,-0.292507335,0.772782254,0.863062009,-6.245747417
7892886,NA,0.006333585,6.625110447,0.023414117,0.981542005,0.990525963,-6.288690691
7892887,NA,-0.372011987,5.041403257,-1.691623956,0.105572576,0.264882077,-4.934381757
7892888,NA,-0.514994935,8.061095785,-2.098932028,0.048149297,0.175063021,-4.272212182
7892889,NA,0.27484058,12.99409876,1.579591601,0.129213467,0.295922746,-5.098126154
7892890,NA,-0.031136543,12.32910582,-0.182864696,0.856666039,0.917798932,-6.272054558
7892891,NA,0.261881222,13.20320144,1.373237015,0.184229532,0.362675342,-5.37635595
7892892,NA,-0.61386614,6.617509196,-2.498367319,0.020893073,0.115976741,-3.537320836
7892893,NA,-0.236551075,9.971324356,-1.085004842,0.290274134,0.47283684,-5.709753132
7892894,NA,-0.348275509,12.20022631,-2.409971886,0.02525238,0.127304799,-3.706176908
7892895,NA,-0.207503244,6.047322275,-0.801588392,0.431808834,0.604826634,-5.968765839
7892896,NA,0.091479661,11.1734498,0.571841056,0.573527845,0.720791933,-6.124758865
7892897,NA,-0.108588471,8.083441136,-0.403487114,0.690687278,0.806120589,-6.206885236
7892898,NA,0.415866221,8.844256035,2.75480116,0.011902369,0.092058809,-3.030469108
7892899,NA,0.531023469,12.5085952,2.083113943,0.049707172,0.17787208,-4.299712488
7892900,NA,0.127179162,13.07715539,1.008844486,0.32458451,0.505693919,-5.7863165
7892901,NA,-0.03987375,12.61415796,-0.250804444,0.804413959,0.884037613,-6.257175154
7892902,NA,-0.323938617,13.31054747,-2.395417209,0.026046473,0.129172673,-3.733664117
7892903,NA,0.548455627,9.130847902,1.685752788,0.106713411,0.266539377,-4.943174158
7892904,NA,-0.198006439,6.658549196,-0.869322827,0.394542524,0.571694872,-5.913389648
7892905,NA,-0.375363242,4.637308821,-1.767811094,0.091686761,0.245614779,-4.818233378
7892906,NA,-0.197859211,13.76096527,-2.464895556,0.022453905,0.119658676,-3.6016404
7892907,NA,0.01736862,12.90386133,0.182142521,0.857225563,0.917935604,-6.272187777
7892908,NA,-0.043143678,7.2372363,-0.191867645,0.84969736,0.913305345,-6.270349698
7892909,NA,-0.308329668,8.426091263,-0.61748891,0.543580662,0.696735258,-6.097749453
7892910,NA,-0.278177744,6.219852068,-0.420807866,0.678189972,0.796881853,-6.199718022
7892911,NA,0.372558356,7.950600172,2.096428353,0.04839291,0.175589495,-4.276573769
7892912,NA,0.293591276,6.701691422,1.088465715,0.288779506,0.471421638,-5.706155799
7892913,NA,-0.109963648,7.347182811,-0.401868829,0.691859611,0.807084293,-6.207539736
7892914,NA,-0.080379266,5.926900714,-0.240693288,0.812137666,0.889384899,-6.259683359
7892915,NA,-0.011201354,10.81644629,-0.044621476,0.964832519,0.981267954,-6.28796034
7892916,NA,0.443362665,7.858275234,4.926663192,7.22E-05,0.008706909,1.729575224
7892917,NA,-0.201247372,5.992956179,-0.936802148,0.359557757,0.539013164,-5.854091619
7892918,NA,-0.162127578,7.894613117,-0.643725709,0.526753176,0.683047765,-6.081322015
7892919,NA,0.244808696,11.46562614,1.437734113,0.165311234,0.341017791,-5.292773144
7892920,NA,-0.435865826,11.32785775,-2.435554871,0.023910811,0.12360984,-3.657642537
7892921,NA,0.08607689,4.084592469,0.487343098,0.631086599,0.763231531,-6.16944082
7892922,NA,-0.437393589,6.007804807,-1.053223877,0.30426058,0.486001783,-5.742309202
7892923,NA,-0.074626776,3.367665368,-0.428870804,0.672404357,0.792897541,-6.196280671
7892924,NA,0.400647425,11.92131285,1.749238501,0.094918398,0.249980061,-4.84689536
7892925,NA,0.224443867,10.29429152,1.12789165,0.272144891,0.454576628,-5.664459429
7892926,NA,0.376353236,10.2361494,1.231867492,0.231675981,0.413248789,-5.548284679
7892927,NA,-0.095984005,5.320724936,-0.379020172,0.708495261,0.818953229,-6.216504133
7892928,NA,0.285435603,11.51333635,1.658680429,0.112110293,0.273295003,-4.98341816
7892929,NA,-0.923226907,4.9302344,-3.082262332,0.005669586,0.067406307,-2.352728867
7892930,NA,0.084989006,12.38924418,0.543620887,0.592453106,0.734804805,-6.140452143
7892931,NA,-0.00494279,7.558181145,-0.027033602,0.978689344,0.988429446,-6.288598262
7892932,NA,-0.362950627,9.815106869,-1.161585577,0.258495505,0.441051746,-5.627790727
7892933,NA,-0.254830056,8.982980441,-1.302638633,0.206866511,0.387046661,-5.464185066
7892934,NA,0.039218333,7.112273664,0.188359619,0.852411262,0.915040873,-6.271023709
7892935,NA,0.023582849,11.13810488,0.126923955,0.900213512,0.944023844,-6.28081646
7892936,NA,-0.75381542,6.797009278,-3.865710161,0.00090127,0.02998852,-0.643461966
7892937,NA,0.346433549,9.51682865,1.261207793,0.221127504,0.402343306,-5.513904714
7892938,NA,-0.223031512,10.11056686,-0.926242504,0.364890439,0.544260663,-5.863640156
7892939,NA,-0.538360003,10.57818385,-2.95254178,0.007626072,0.0761418,-2.624756768
7892940,NA,0.25656288,13.17507644,1.295063572,0.209419116,0.389772404,-5.473377363
7892941,NA,-0.271849322,13.25421187,-3.065408211,0.00589327,0.068380495,-2.388309312
7892942,NA,-0.4085101,6.082550515,-1.201951905,0.242821626,0.425292288,-5.582621173
7892943,NA,0.005390142,3.14060236,0.097783714,0.923035539,0.958141794,-6.284129081
7892944,NA,-0.193644942,11.13338964,-1.190597776,0.247156196,0.429850275,-5.595461923
7892945,NA,0.366808739,5.441331873,0.970853376,0.342721294,0.523525847,-5.82262686
7892946,NA,-0.401007989,6.732433052,-1.705242677,0.10296621,0.261315998,-4.91389885
7892947,NA,-0.145428937,12.09770899,-0.917750278,0.36921734,0.548097627,-5.871247095
7892948,NA,0.212444641,11.91935801,0.97358658,0.341393679,0.522393295,-5.820056853
7892949,NA,-0.848242785,7.428441993,-2.921710573,0.008178812,0.078312005,-2.688763317
7892950,NA,-0.364473556,5.248135722,-1.434800482,0.166136361,0.342041823,-5.296642965
7892951,NA,-0.567982615,8.31473406,-1.709911916,0.10208533,0.259813134,-4.906847961
7892952,NA,0.225217561,8.478230752,1.043329843,0.308711378,0.490160829,-5.752267734
7892953,NA,-0.933725,8.262598606,-2.948308542,0.007699783,0.076394419,-2.633560496
7892954,NA,-0.494194584,11.27019681,-2.443065108,0.023529739,0.122411825,-3.643342055
7892955,NA,0.417187766,11.37503729,1.603773565,0.123766575,0.2894203,-5.063511642
7892956,NA,0.308074296,12.6134433,1.707710647,0.102499808,0.260489704,-4.910173827
7892957,NA,0.01681695,7.086737106,0.092705192,0.927020476,0.960003757,-6.284618577
7892958,NA,-0.803395223,8.147979391,-2.699943049,0.013444942,0.096732114,-3.140863889
7892959,NA,-0.447428723,8.30721972,-1.715577542,0.101025122,0.258385915,-4.898273169
7892960,NA,0.512682856,10.69719414,2.616424318,0.016161456,0.104857366,-3.306947632
7892961,NA,-1.156703879,8.707544998,-2.939035563,0.007863647,0.076965272,-2.652828185
7892962,NA,-0.462698968,6.047985478,-0.923352837,0.366358934,0.54558135,-5.866235812
7892963,NA,-0.025014898,6.386270418,-0.111503279,0.91228094,0.95169898,-6.282676358
7892964,NA,-0.554299969,6.243235876,-1.78713404,0.088425668,0.240843311,-4.78817928
7892965,NA,-0.063341968,3.247800169,-0.442309051,0.6628079,0.786091349,-6.190409446
7892966,NA,-0.145929134,10.40703525,-0.464147998,0.647338908,0.775116644,-6.18048921
7892967,NA,-0.41770544,10.83498182,-2.186542515,0.040291631,0.160564308,-4.117534836
7892968,NA,-0.7149084,7.702491679,-2.440385361,0.023665057,0.122842483,-3.648447364
7892969,NA,0.13900406,12.64524471,0.749067374,0.462162811,0.630966219,-6.008800584
7892970,NA,-0.49458368,4.377670572,-1.686914985,0.106486754,0.266073049,-4.941435525
7892971,NA,0.008731004,3.177551335,0.161389672,0.873336092,0.928018888,-6.275791455
7892972,NA,0.190003885,12.04531917,1.077101294,0.293708318,0.476333635,-5.717930075
7892973,NA,-0.290777962,6.537029978,-1.273938376,0.216667061,0.397455809,-5.498772536
7892974,NA,0.224424388,6.830535239,0.844766078,0.407805969,0.583629131,-5.933949723
7892975,NA,-0.062407043,3.695274032,-0.219364043,0.828494202,0.900191595,-6.264637705
7892976,NA,-0.845854061,5.118218305,-2.305072888,0.031515401,0.141710779,-3.902191187
7892977,NA,-0.099601648,12.63247091,-0.984164139,0.3362891,0.51727344,-5.810048951
7892978,NA,0.626349912,8.215083087,2.080813934,0.04993743,0.178217215,-4.303700025
7892979,NA,-0.436324895,11.30338119,-2.313818506,0.03094307,0.140388529,-3.886038434
7892980,NA,-0.623260875,8.310653684,-1.456821036,0.16002328,0.334160427,-5.267438538
7892981,NA,-0.560989772,10.92946417,-2.398747584,0.025862754,0.128760781,-3.727382612
7892982,NA,-2.212437031,7.026870898,-4.178509436,0.000427506,0.021405519,0.056108795
7892983,NA,-0.68736005,12.3319139,-4.128763459,0.000481398,0.022798546,-0.055390502
7892984,NA,0.183651116,7.670990805,0.627389306,0.537197249,0.691741696,-6.091627804
7892985,NA,0.431139325,7.306706467,1.370822566,0.184969888,0.363238093,-5.379423435
7892986,NA,0.100941322,13.54174166,1.229237912,0.232639799,0.414257843,-5.551332013
7892987,NA,0.273007453,13.07876331,1.575006639,0.130268429,0.297234831,-5.104643031
7892988,NA,0.123574797,4.0535034,0.62791478,0.536859575,0.691547575,-6.091300274
7892989,NA,-0.052611541,8.278314786,-0.337750583,0.738919232,0.839691262,-6.231383604
7892990,NA,-0.307144705,8.29918002,-1.299718137,0.207847761,0.388171344,-5.467734439
7892991,NA,0.383575063,10.45932352,1.259923462,0.221581393,0.402868977,-5.515424133
7892992,NA,0.076409787,13.25777864,0.452859349,0.655315067,0.780373584,-6.185675507
7892993,NA,0.371974296,11.91834614,1.448144382,0.162409869,0.337281335,-5.278988896
7892994,NA,-0.068333491,4.33416806,-0.268186263,0.791184527,0.87527647,-6.252623747
7892995,NA,-0.505438964,4.995159579,-1.111534108,0.278959204,0.461380122,-5.681918265
7892996,NA,0.533871023,8.997325869,2.014848996,0.056962389,0.190096558,-4.41684226
7892997,NA,-0.380716852,5.888986007,-1.566606516,0.132219828,0.29971568,-5.116544261
7892998,NA,0.082572773,10.44539096,0.375632177,0.710974997,0.820171957,-6.217789355
7892999,NA,0.09507552,5.827517681,0.301870717,0.765733283,0.858154257,-6.242942381
7893000,NA,0.140052474,7.356018287,0.457790841,0.651825383,0.77777566,-6.183425235
7893001,NA,-0.000835754,10.76154624,-0.004357353,0.996564661,0.998266448,-6.288958595
7893002,NA,-0.485458985,13.12094843,-3.837617124,0.000963572,0.030909498,-0.706038627
7893003,NA,0.366463051,7.715785321,1.594478128,0.125837175,0.292312015,-5.076865545
7893004,NA,0.021318002,8.69968975,0.046870769,0.963061113,0.98003701,-6.287856175
7893005,NA,-0.332206321,3.769165052,-1.010878711,0.323632624,0.504612751,-5.78433668
7893006,NA,0.069984473,7.303503753,0.250090149,0.804958933,0.884426501,-6.257355711
7893007,NA,-0.351168733,9.045902791,-1.310571586,0.204219347,0.383793369,-5.454509966
7893008,NA,0.048316806,6.084039351,0.224948819,0.824203413,0.896934374,-6.263384645
7893009,NA,-0.259864081,4.996057659,-1.045323232,0.307810961,0.489392785,-5.750268131
7893010,NA,0.263078378,8.030499278,1.608784578,0.122662232,0.287990716,-5.056287899
7893011,NA,0.283264278,7.700299191,1.58332747,0.128359145,0.294878879,-5.092805237
7893012,NA,-0.406586037,11.54367958,-3.140234505,0.004961176,0.063953651,-2.229839581
7893013,NA,0.130714499,8.199324659,0.92710553,0.364452626,0.543968069,-5.862863494
7893014,NA,-0.513443114,7.16440386,-1.414181341,0.172029895,0.3488191,-5.323660117
7893015,NA,-0.174339178,12.33120817,-0.870917035,0.393691247,0.57096291,-5.912035992
7893016,NA,0.222761715,6.241068012,1.26633407,0.219322974,0.40046719,-5.507826953
7893017,NA,-0.084199052,6.890124863,-0.33118331,0.743802906,0.842853436,-6.233595212
7893018,NA,-0.070163565,6.099246266,-0.192589892,0.849138846,0.913116533,-6.270209392
7893019,NA,-0.374519914,8.691921255,-1.566965291,0.132135989,0.299635924,-5.116036968
7893021,NA,0.153827513,5.913004378,0.835062396,0.41312482,0.589013322,-5.94192285
7893022,NA,-0.445442079,5.664627686,-0.86876036,0.394843156,0.571935989,-5.913866696
7893023,NA,-0.244633738,11.12271617,-1.363302318,0.187291003,0.365653974,-5.388948986
7893024,NA,0.147048008,4.932057562,0.506086533,0.618091404,0.754171625,-6.160128626
7893025,NA,-0.548553851,8.405411722,-1.569378212,0.131573278,0.298921632,-5.112622839
7893026,NA,0.394598352,7.480451817,4.478839119,0.000208836,0.014516427,0.729635047
7893027,NA,-0.415242834,7.470819272,-1.195688111,0.245205761,0.42764733,-5.589718171
7893028,NA,-0.360191041,8.811569561,-1.398365509,0.176663312,0.353613364,-5.344166337
7893029,NA,0.44458788,11.5123017,3.596884988,0.001705455,0.039298649,-1.239462724
7893030,NA,0.6185732,7.544657179,1.841952427,0.079714708,0.227664926,-4.701638361
