,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B, -log10
8155896,NA,0.01508666,4.09607047,0.176324357,0.861471117,0.999903525,-5.02973252,0.064759279
8155898,PCSK5,0.022966801,6.147182881,0.242535696,0.810359726,0.999903525,-5.02126284,0.091322151
8155930,GCNT1,0.103091319,9.246884623,0.505212923,0.617869864,0.999903525,-4.961657324,0.209102987
8155942,FOXB2,-0.020738906,8.397891439,-0.382489521,0.70535676,0.999903525,-4.994635464,0.151591167
8155944,NA,-0.109723904,5.259176621,-1.10108397,0.28143276,0.999903525,-4.680391816,0.55062535
8155946,VPS13A,0.002277157,9.524982203,0.03651793,0.971161745,0.999903525,-5.038835015,0.012708433
8156022,NA,-0.102359802,8.169450437,-0.862569901,0.396638846,0.999903525,-4.816155096,0.401604754
8156024,NA,-0.032568813,5.814129765,-0.481142841,0.634633006,0.999903525,-4.968826947,0.197477345
8156026,CEP78,-0.104483355,8.302892092,-0.440781372,0.663189845,0.999903525,-4.980083229,0.178362132
8156043,PSAT1,-0.232631505,6.894819128,-0.931581357,0.360533934,0.999903525,-4.779922378,0.443053853
8156052,NA,0.0166346,3.423228235,0.328816868,0.745054727,0.999903525,-5.00624055,0.127811826
8156054,NA,0.05665313,3.889367756,0.832314862,0.413174736,0.999903525,-4.831233928,0.383866242
8156056,NA,0.054753487,3.723161414,0.649257309,0.522140242,0.999903525,-4.911706715,0.282212834
8156058,NA,-0.017524884,5.655031229,-0.332634675,0.742205532,0.999903525,-5.005472146,0.129475813
8156060,TLE4,0.052946631,8.502260439,0.166750325,0.868918663,0.999903525,-5.030736516,0.061020875
8156082,NA,-0.323177659,5.665446455,-1.849799289,0.076294504,0.999903525,-4.084093754,1.117506746
8156084,NA,-0.026966677,4.168110174,-0.269858762,0.789501775,0.999903525,-5.016992281,0.102646889
8156086,NA,-0.032667049,3.931087706,-0.499017751,0.622164723,0.999903525,-4.963535158,0.206094617
8156088,NA,0.04065169,7.257061888,0.530245674,0.600657655,0.999903525,-4.953840723,0.221372984
8156090,SPATA31D5P,-0.011484795,5.262857252,-0.212464831,0.833481088,0.999903525,-5.025439701,0.07910425
8156098,NA,-0.027600437,5.327549776,-0.574860322,0.57056464,0.999903525,-4.93900402,0.243695147
8156103,NA,-0.05694286,5.541375257,-1.098056987,0.282726636,0.999903525,-4.682297022,0.548633274
8156110,NA,-0.086843762,5.962221193,-1.110560693,0.277409552,0.999903525,-4.674397709,0.556878589
8156112,NA,0.060139462,7.873998804,0.818878743,0.420655334,0.999903525,-4.837771081,0.3760736
8156116,IDNK,0.088816405,9.016763956,0.552903935,0.585279156,0.999903525,-4.946450223,0.232636942
8156126,RMI1,-0.064800523,8.311855967,-0.518151918,0.608944501,0.999903525,-4.957662819,0.215422287
8156132,NA,-0.080788322,8.848421834,-0.387284569,0.701849318,0.999903525,-4.993514789,0.153756118
8156134,NTRK2,0.005979443,5.312316589,0.090006904,0.929004728,0.999903525,-5.036763446,0.031982076
8156160,NA,0.021026416,8.48792871,0.171521679,0.865205485,0.999903525,-5.030243141,0.062880736
8156164,NA,0.002505974,9.854872719,0.017859303,0.985894005,0.999903525,-5.039145651,0.006169774
8156167,NAA35,-0.041046394,9.808898149,-0.251044781,0.803847898,0.999903525,-5.019981358,0.09482612
8156192,NA,-0.014058344,5.336368336,-0.187974222,0.852426471,0.999903525,-5.028435538,0.069343072
8156194,NA,0.005571563,8.024572348,0.033312369,0.97369216,0.999903525,-5.038903547,0.011578327
8156196,LINC02872,0.043945861,6.831687586,0.857072018,0.39961182,0.999903525,-4.818931985,0.398361674
8156199,DAPK1,0.028244348,10.86193268,0.224115577,0.824503484,0.999903525,-5.023886541,0.083807505
8156228,CTSL,0.061833228,6.473061891,0.417345043,0.680016995,0.999903525,-4.986176875,0.167480233
8156240,CTSL3P,0.043647901,6.174059597,0.833048403,0.412768755,0.999903525,-4.830874206,0.384293185
8156247,SPATA31E1,0.02847181,6.708187127,0.607517116,0.549030789,0.999903525,-4.927413288,0.2604033
8156253,NA,0.218018654,5.845629258,1.065989491,0.296696894,0.999903525,-4.70219986,0.527687
8156257,NA,0.043194235,6.621824431,0.643735859,0.525655723,0.999903525,-4.913841559,0.279298603
8156261,NA,-0.253648747,4.872632514,-1.18547364,0.247065446,0.999903525,-4.62546483,0.60718799
8156263,SPIN1,-0.020514335,10.93699427,-0.209506821,0.835764139,0.999903525,-5.025820907,0.077916268
8156274,NXNL2,0.01738505,6.705292747,0.196556825,0.845776245,0.999903525,-5.027427184,0.072744517
8156278,NA,-0.010178133,6.249521356,-0.122059933,0.903835265,0.999903525,-5.034683589,0.043910718
8156290,CKS2,-0.121599883,11.58121102,-0.51048763,0.614224012,0.999903525,-4.960040761,0.21167321
8156295,SECISBP2,-0.064617822,10.20338507,-0.583450968,0.564858752,0.999903525,-4.936014632,0.248060138
8156309,GADD45G,0.004660414,7.009693842,0.029817254,0.976451463,0.999903525,-5.0389711,0.01034934
8156319,NA,-0.039343271,10.26632662,-0.273863296,0.786457782,0.999903525,-5.016328415,0.104324586
8156321,SYK,-0.083587804,9.798884664,-1.113724015,0.276075908,0.999903525,-4.672386986,0.558971491
8156337,NA,0.020352153,3.629033761,0.412136465,0.683780206,0.999903525,-4.987486849,0.165083475
8156339,NA,-0.034955078,3.40885595,-0.433337009,0.66851587,0.999903525,-4.98205414,0.174888278
8156341,CENPP,-0.111747735,8.492531568,-0.608250148,0.548552352,0.999903525,-4.927146066,0.260781918
8156354,NA,-0.107232368,4.631574014,-0.391746763,0.698591392,0.999903525,-4.992459579,0.15577677
8156356,NA,0.041494746,4.310497509,0.359772842,0.722062682,0.999903525,-4.999757923,0.1414251
8156358,NA,0.0662482,8.605127572,0.29865655,0.767690335,0.999903525,-5.012002544,0.114813927
8156360,NA,-0.060940651,5.119996535,-0.901318218,0.376089509,0.999903525,-4.796123688,0.424708781
8156371,NA,0.036797033,7.0077314,0.38437597,0.703976077,0.999903525,-4.99419621,0.152442099
8156373,FGD3,0.082598998,9.160458135,1.469437756,0.154286787,0.999903525,-4.416274477,0.811671265
8156393,SUSD3,-0.086614133,7.387966756,-0.996471397,0.328645205,0.999903525,-4.743562048,0.4832727
8156404,CARD19,0.089595644,9.862371022,0.812020184,0.424506199,0.999903525,-4.841070064,0.372115963
8156415,WNK2,0.019024269,7.011748242,0.277043325,0.784042988,0.999903525,-5.015794328,0.105660125
8156450,NA,-0.051169787,4.260612961,-0.344852063,0.73311316,0.999903525,-5.002954333,0.134828984
8156452,FAM120A,-0.034158643,9.354188429,-0.685638857,0.499300657,0.999903525,-4.897206745,0.301637862
8156476,PHF2,0.072787559,9.258942304,1.004305214,0.324930704,0.999903525,-4.739024555,0.488209248
8156506,PTPDC1,-0.006608558,7.327789726,-0.070931723,0.944021013,0.999903525,-5.037703045,0.025018339
8156519,MIRLET7A1,0.024182824,6.194710846,0.317682588,0.753385171,0.999903525,-5.008431474,0.122982932
8156521,MIRLET7F1,-0.161295547,6.186959697,-1.400333946,0.173800874,0.999903525,-4.470484467,0.759948044
8156523,MIRLET7D,-0.047643358,7.327762643,-0.722593276,0.476689398,0.999903525,-4.881713049,0.321764507
8156525,NA,0.017381272,4.003540356,0.340431479,0.736398522,0.999903525,-5.003875694,0.132887092
8156529,ZNF169,0.023024194,7.593483593,0.234417219,0.816585653,0.999903525,-5.022444578,0.087998255
8156538,MFSD14B,-0.022046893,10.41333863,-0.263944959,0.794003303,0.999903525,-5.017954925,0.100177691
8156547,NA,0.071535201,5.895416815,0.84416055,0.406649433,0.999903525,-4.825389172,0.390779829
8156549,AOPEP,-0.030768312,7.491030702,-0.494173569,0.625532545,0.999903525,-4.964987801,0.20375009
8156569,NA,0.046246043,7.477815978,0.517413977,0.609451895,0.999903525,-4.95789327,0.215060568
8156571,NA,0.127583429,5.855242431,0.990298723,0.331592565,0.999903525,-4.747115079,0.479395216
8156573,NA,0.011961917,4.268099065,0.240132615,0.812201304,0.999903525,-5.021616801,0.090336318
8156575,NA,-0.082304879,9.185088086,-0.585856814,0.56326603,0.999903525,-4.935169797,0.24928644
8156577,NA,0.035349606,7.010280753,0.476054088,0.638202997,0.999903525,-4.970299085,0.195041161
